institution_id,institution_name,country,region,institution_type,institution_size,funding_type,survey_quarter,year,primary_discipline_focus,policy_stance,ai_adoption_rate,policy_maturity_score,faculty_training_hours,student_ai_literacy_index,integrity_incident_rate,learning_outcome_delta,ai_tool_diversity,infrastructure_readiness,research_output_ai_pct,student_satisfaction_score,annual_it_budget_usd,faculty_count,adoption_tier,readiness_category,training_investment_per_faculty,risk_adjusted_adoption
INST_00641,County Ashford Community College [GHA-0641],Ghana,Africa,Community College,Large (15K-30K),Public,2024-Q2,2024,Business,Integrated,30.74,4.02,13.4,47.2,12.99,11.77,5,4.64,3.06,4.22,865306,1332,Medium (20-45%),Developing,32.48,24.71
INST_00642,University of Lakewood [DEN-0642],Denmark,Europe,Community College,Small (<5K),Public,2024-Q1,2024,Health Sciences,Permissive,35.71,3.24,27.7,75.3,30.9,13.0,4,8.35,2.98,3.93,1162430,87,Medium (20-45%),Advanced,668.06,23.14
INST_00643,Southport Teaching Academic University [SOU-0643],South Korea,Asia Pacific,Teaching University,Small (<5K),Private,2024-Q4,2024,Humanities,Cautious,53.89,4.38,52.9,87.5,8.48,20.93,7,7.06,15.65,4.1,2303398,178,High (>45%),Advanced,647.02,47.21
INST_00644,Advanced Cedarville Technical University [BAH-0644],Bahrain,Middle East,Technical Institute,Large (15K-30K),Private,2023-Q3,2023,Health Sciences,Integrated,64.06,3.71,32.6,78.4,17.2,17.88,7,8.17,22.38,3.93,9310696,1133,High (>45%),Advanced,410.89,47.53
INST_00645,University of Fairview [CHI-0645],China,Asia Pacific,Technical Institute,Large (15K-30K),Public,2023-Q3,2023,STEM,Cautious,31.97,3.24,35.0,94.4,12.89,8.14,5,7.52,8.56,3.67,5875421,1396,Medium (20-45%),Advanced,210.44,20.72
INST_00646,Thornbury Teaching University [SAU-0646],Saudi Arabia,Middle East,Teaching University,Very Large (>30K),Private,2023-Q2,2023,STEM,Permissive,35.85,3.31,15.4,56.8,34.83,-1.92,5,7.3,5.8,4.05,12171065,6643,Medium (20-45%),Advanced,91.61,23.73
INST_00647,Kingswood Teaching State University [FRA-0647],France,Europe,Teaching University,Medium (5K-15K),Public,2024-Q2,2024,Social Sciences,Integrated,37.89,4.18,42.6,81.9,2.8,26.87,5,7.63,14.66,5.0,4616119,189,Medium (20-45%),Advanced,1221.2,31.68
INST_00648,Southport Polytechnic [ITA-0648],Italy,Europe,Technical Institute,Large (15K-30K),Public,2024-Q2,2024,STEM,Cautious,29.25,3.86,48.4,96.1,6.96,16.47,5,7.57,16.96,4.11,8630273,717,Medium (20-45%),Advanced,601.83,22.58
INST_00649,Greendale Liberal Arts College [CHI-0649],China,Asia Pacific,Liberal Arts College,Small (<5K),Private,2023-Q2,2023,Humanities,Permissive,36.45,2.5,38.5,73.5,38.39,7.43,6,6.72,3.16,3.5,2729513,160,Medium (20-45%),Developing,852.97,18.23
INST_00650,Bridgeport Academy [VIE-0650],Vietnam,Asia Pacific,Liberal Arts College,Medium (5K-15K),Mixed,2023-Q4,2023,Social Sciences,Restrictive,20.01,2.96,32.3,77.4,15.92,11.25,4,7.22,2.79,3.12,3050828,283,Medium (20-45%),Advanced,539.02,11.85
INST_00651,Maplewood University [POL-0651],Poland,Europe,Research University,Very Large (>30K),Private,2023-Q4,2023,Humanities,Cautious,50.46,3.29,45.5,98.0,6.1,21.82,6,7.55,33.52,3.83,44965884,3550,High (>45%),Advanced,633.32,33.2
INST_00652,University of Southport [SWI-0652],Switzerland,Europe,Teaching University,Medium (5K-15K),Private,2024-Q3,2024,Social Sciences,Permissive,62.35,4.01,24.6,82.9,39.54,6.02,10,8.74,24.12,4.08,10067748,482,High (>45%),Advanced,1044.37,50.0
INST_00653,County Clearwater College [NIG-0653],Nigeria,Africa,Community College,Small (<5K),Mixed,2023-Q3,2023,Social Sciences,Restrictive,9.3,2.03,9.8,39.7,15.98,3.26,3,4.16,0.57,2.56,405952,60,Low (0-20%),Developing,338.29,3.78
INST_00654,Eastfield Technical Technical University [OMA-0654],Oman,Middle East,Technical Institute,Small (<5K),Public,2023-Q3,2023,Humanities,Cautious,41.3,3.16,41.2,89.2,8.09,11.69,6,7.4,13.29,3.52,2093706,152,Medium (20-45%),Advanced,688.72,26.1
INST_00655,Bridgeport Teaching University College [EGY-0655],Egypt,Africa,Teaching University,Medium (5K-15K),Private,2023-Q3,2023,Humanities,Permissive,23.09,2.47,14.3,43.8,36.63,13.39,5,3.82,4.11,3.06,1749696,222,Medium (20-45%),Underprepared,394.08,11.41
INST_00656,University of Bridgeport [CAN-0656],Canada,North America,Teaching University,Medium (5K-15K),Public,2024-Q3,2024,Multidisciplinary,Restrictive,31.84,3.99,24.2,78.6,8.86,13.5,8,9.34,11.36,3.59,5930787,408,Medium (20-45%),Advanced,726.81,25.41
INST_00657,National Willowdale University of Technology [ISR-0657],Israel,Middle East,Research University,Very Large (>30K),Private,2024-Q4,2024,Multidisciplinary,Cautious,77.3,4.13,53.6,98.0,10.13,17.37,6,7.66,65.0,3.87,51412704,6569,High (>45%),Advanced,391.33,63.85
INST_00658,Kingswood Teaching University College [SPA-0658],Spain,Europe,Teaching University,Large (15K-30K),Private,2024-Q3,2024,Humanities,Restrictive,25.37,3.33,41.5,94.6,10.82,18.44,3,7.65,6.92,3.15,10654896,1156,Medium (20-45%),Advanced,460.85,16.9
INST_00659,Westbrook University [HON-0659],Hong Kong,Asia Pacific,Teaching University,Medium (5K-15K),Mixed,2024-Q3,2024,Health Sciences,Permissive,71.25,2.83,26.0,74.9,23.87,6.29,9,6.92,19.35,3.71,5041357,263,High (>45%),Developing,958.43,40.33
INST_00660,University of Bridgeport [BEL-0660],Belgium,Europe,Research University,Large (15K-30K),Public,2023-Q3,2023,STEM,Cautious,45.9,2.78,53.0,98.0,11.97,6.49,7,5.82,30.75,3.42,23940080,780,High (>45%),Developing,1534.62,25.52
INST_00661,National Willowdale Institute of Science [UNI-0661],United Kingdom,Europe,Research University,Large (15K-30K),Mixed,2024-Q3,2024,STEM,Cautious,62.08,3.69,54.0,98.0,6.13,7.37,9,7.26,36.91,3.47,21968215,655,High (>45%),Advanced,1676.96,45.82
INST_00662,University of Maplewood [TAN-0662],Tanzania,Africa,Teaching University,Large (15K-30K),Public,2023-Q1,2023,Social Sciences,Permissive,13.16,2.36,9.5,26.7,24.52,2.8,2,4.18,1.01,3.19,2653276,1303,Low (0-20%),Developing,101.81,6.21
INST_00663,Harborview State University [NIG-0663],Nigeria,Africa,Teaching University,Small (<5K),Public,2024-Q3,2024,Humanities,Permissive,55.07,3.32,18.6,71.7,48.0,-4.98,8,5.76,21.32,2.92,400000,160,High (>45%),Developing,125.0,36.57
INST_00664,University of Springdale [COL-0664],Colombia,Latin America,Teaching University,Medium (5K-15K),Public,2024-Q4,2024,Health Sciences,Cautious,41.1,4.17,35.3,76.4,8.42,11.43,6,6.05,19.22,3.47,1404709,529,Medium (20-45%),Developing,132.77,34.28
INST_00665,Federal Westbrook University of Technology [VIE-0665],Vietnam,Asia Pacific,Research University,Very Large (>30K),Public,2023-Q2,2023,STEM,Integrated,47.25,3.42,47.5,97.1,4.49,22.79,4,5.91,16.0,4.28,21612723,5981,High (>45%),Developing,180.68,32.32
INST_00666,Southport Academy [UNI-0666],United Kingdom,Europe,Liberal Arts College,Large (15K-30K),Public,2024-Q2,2024,Humanities,Permissive,48.84,3.45,39.2,93.3,9.21,20.28,6,8.08,13.28,4.36,7129093,1097,High (>45%),Advanced,324.94,33.7
INST_00667,Lakewood Research University [CHI-0667],Chile,Latin America,Research University,Large (15K-30K),Public,2023-Q4,2023,Business,Cautious,36.17,2.89,24.8,56.5,18.17,-2.94,6,5.24,32.61,2.99,5996149,512,Medium (20-45%),Developing,585.56,20.91
INST_00668,Lakewood Academic University [IRE-0668],Ireland,Europe,Teaching University,Medium (5K-15K),Public,2024-Q2,2024,Humanities,Cautious,39.33,3.82,32.9,92.1,17.65,9.04,5,8.56,15.65,3.73,8261723,288,Medium (20-45%),Advanced,1434.33,30.05
INST_00669,University of Ashford [THA-0669],Thailand,Asia Pacific,Community College,Medium (5K-15K),Public,2024-Q4,2024,Social Sciences,Cautious,30.34,4.44,26.3,72.3,25.9,-0.75,6,9.31,3.14,3.41,1103984,310,Medium (20-45%),Advanced,178.06,26.94
INST_00670,Capital Pinehurst University College [RWA-0670],Rwanda,Africa,Teaching University,Small (<5K),Private,2023-Q4,2023,Social Sciences,Cautious,20.79,2.37,16.6,47.2,20.3,0.98,3,3.69,5.54,3.31,721372,97,Medium (20-45%),Underprepared,371.84,9.85
INST_00671,Metro Clearwater Institute [KEN-0671],Kenya,Africa,Community College,Medium (5K-15K),Public,2023-Q1,2023,Social Sciences,Cautious,4.61,2.47,7.9,33.3,16.56,4.55,2,4.22,0.18,2.84,402278,414,Low (0-20%),Developing,48.58,2.28
INST_00672,Kingswood Technical Tech [VIE-0672],Vietnam,Asia Pacific,Technical Institute,Medium (5K-15K),Mixed,2023-Q4,2023,Business,Permissive,64.03,2.33,28.6,93.3,26.26,8.77,7,5.4,29.91,3.44,3976085,274,High (>45%),Developing,725.56,29.84
INST_00673,Westbrook Liberal Arts College [BAH-0673],Bahrain,Middle East,Liberal Arts College,Small (<5K),Public,2024-Q4,2024,Social Sciences,Integrated,56.63,4.62,63.1,98.0,7.26,22.28,7,8.73,14.27,4.66,1241497,127,High (>45%),Advanced,488.78,52.33
INST_00674,Kingswood Technical University [ITA-0674],Italy,Europe,Technical Institute,Medium (5K-15K),Mixed,2024-Q3,2024,Social Sciences,Integrated,71.15,4.5,56.3,98.0,3.39,25.82,6,7.5,41.26,4.99,4148494,538,High (>45%),Advanced,385.55,64.04
INST_00675,University of Stonegate [DEN-0675],Denmark,Europe,Teaching University,Medium (5K-15K),Public,2023-Q3,2023,Health Sciences,Permissive,47.84,2.93,25.1,71.4,28.46,8.21,7,6.71,10.57,3.25,7195523,309,High (>45%),Developing,1164.32,28.03
INST_00676,University of Bridgeport [IND-0676],India,Asia Pacific,Teaching University,Medium (5K-15K),Private,2024-Q3,2024,Health Sciences,Cautious,45.38,3.29,48.1,78.0,13.15,13.06,7,7.18,13.24,3.27,4524669,427,High (>45%),Advanced,529.82,29.86
INST_00677,Eastfield Technical Institute of Technology [TAN-0677],Tanzania,Africa,Technical Institute,Medium (5K-15K),Public,2023-Q3,2023,Health Sciences,Integrated,25.73,3.26,20.1,59.5,13.44,17.94,3,4.12,6.78,3.94,2198157,440,Medium (20-45%),Developing,249.79,16.78
INST_00678,Kingswood University of Technology [MAL-0678],Malaysia,Asia Pacific,Research University,Medium (5K-15K),Public,2024-Q4,2024,Social Sciences,Integrated,76.53,4.43,67.3,98.0,4.53,31.56,14,6.0,65.0,4.79,7234912,224,High (>45%),Developing,1614.94,67.81
INST_00679,University of Thornbury [BEL-0679],Belgium,Europe,Liberal Arts College,Medium (5K-15K),Public,2023-Q4,2023,Social Sciences,Cautious,31.94,3.44,45.2,62.0,9.9,13.76,5,7.78,6.08,3.91,4952878,281,Medium (20-45%),Advanced,881.3,21.97
INST_00680,Meadowbrook University College [POL-0680],Poland,Europe,Teaching University,Very Large (>30K),Mixed,2024-Q1,2024,Business,Cautious,39.35,4.07,30.5,98.0,6.48,17.65,5,7.81,15.58,4.02,22323060,6602,Medium (20-45%),Advanced,169.06,32.03
INST_00681,Stonegate Academic University [SOU-0681],South Korea,Asia Pacific,Teaching University,Medium (5K-15K),Private,2023-Q3,2023,Social Sciences,Integrated,32.14,3.88,41.1,82.1,16.23,34.02,2,7.26,3.16,4.56,5723777,186,Medium (20-45%),Advanced,1538.65,24.94
INST_00682,Southport Institute [POL-0682],Poland,Europe,Liberal Arts College,Medium (5K-15K),Public,2024-Q3,2024,Multidisciplinary,Cautious,33.15,3.88,36.7,86.8,9.56,15.97,5,8.37,11.35,4.45,4601599,483,Medium (20-45%),Advanced,476.36,25.72
INST_00683,University of Springdale [COL-0683],Colombia,Latin America,Technical Institute,Small (<5K),Public,2024-Q3,2024,Business,Permissive,62.06,3.62,30.0,95.4,25.22,10.53,7,5.79,48.29,3.52,984103,160,High (>45%),Developing,307.53,44.93
INST_00684,Bridgeport Teaching University College [NEW-0684],New Zealand,Asia Pacific,Teaching University,Very Large (>30K),Public,2023-Q3,2023,Health Sciences,Cautious,25.87,3.18,26.8,71.8,15.75,11.38,3,6.24,5.58,3.85,12336971,3091,Medium (20-45%),Developing,199.56,16.45
INST_00685,Meadowbrook Technical Center [EGY-0685],Egypt,Africa,Community College,Small (<5K),Private,2024-Q2,2024,STEM,Integrated,23.06,3.59,15.5,52.7,11.82,11.82,6,4.94,2.24,3.99,400000,169,Medium (20-45%),Developing,118.34,16.56
INST_00686,Silverton Teaching University [TAN-0686],Tanzania,Africa,Teaching University,Very Large (>30K),Public,2024-Q2,2024,Social Sciences,Integrated,51.6,3.67,26.4,60.2,18.07,9.39,7,5.25,16.19,3.48,5074179,3083,High (>45%),Developing,82.29,37.87
INST_00687,Crestmont Liberal Liberal Arts College [FIN-0687],Finland,Europe,Liberal Arts College,Medium (5K-15K),Public,2023-Q3,2023,Humanities,Restrictive,21.08,3.23,46.5,78.4,4.31,7.3,5,7.52,3.37,3.38,4438583,471,Medium (20-45%),Advanced,471.19,13.62
INST_00688,University of Fairview [TUR-0688],Turkey,Middle East,Technical Institute,Large (15K-30K),Public,2024-Q2,2024,Business,Integrated,63.56,4.43,52.8,98.0,11.15,28.39,11,7.98,42.82,4.61,10242539,1312,High (>45%),Advanced,390.34,56.31
INST_00689,Metropolitan Hillcrest Academic University [ITA-0689],Italy,Europe,Teaching University,Large (15K-30K),Public,2023-Q3,2023,Business,Permissive,41.58,2.98,29.9,72.1,32.58,9.02,5,7.55,6.4,3.59,10025263,1176,Medium (20-45%),Advanced,426.24,24.78
INST_00690,Metropolitan Oakville State University [HON-0690],Hong Kong,Asia Pacific,Teaching University,Small (<5K),Public,2023-Q2,2023,Multidisciplinary,Cautious,22.51,2.49,27.9,63.7,16.98,-1.02,3,5.15,4.18,3.25,2565349,154,Medium (20-45%),Developing,832.91,11.21
INST_00691,Ashford Teaching State University [RWA-0691],Rwanda,Africa,Teaching University,Large (15K-30K),Public,2023-Q2,2023,STEM,Restrictive,7.52,2.52,9.7,44.6,13.71,1.44,2,4.12,1.06,2.8,2906409,1321,Low (0-20%),Developing,110.01,3.79
INST_00692,Kingswood Research Research University [RWA-0692],Rwanda,Africa,Research University,Very Large (>30K),Public,2024-Q4,2024,Business,Integrated,75.98,4.03,45.1,92.9,11.8,25.38,10,5.49,65.0,4.09,6451193,1566,High (>45%),Developing,205.98,61.24
INST_00693,Oakville Teaching Academic University [TAN-0693],Tanzania,Africa,Teaching University,Very Large (>30K),Public,2024-Q2,2024,Social Sciences,Cautious,32.83,3.14,22.9,48.2,11.73,9.67,5,5.17,9.04,3.1,2531427,7164,Medium (20-45%),Developing,17.67,20.62
INST_00694,University of Lakewood [BRA-0694],Brazil,Latin America,Teaching University,Medium (5K-15K),Mixed,2024-Q2,2024,Health Sciences,Cautious,32.35,3.03,27.5,68.6,31.45,7.85,5,5.5,12.22,3.1,2086442,442,Medium (20-45%),Developing,236.02,19.6
INST_00695,Crestmont Institute of Science [FRA-0695],France,Europe,Research University,Very Large (>30K),Public,2023-Q1,2023,Business,Cautious,39.03,2.89,37.2,78.3,5.24,4.66,3,7.42,13.66,3.44,33189720,5742,Medium (20-45%),Advanced,289.01,22.56
INST_00696,National Fairview Research University [TAN-0696],Tanzania,Africa,Research University,Very Large (>30K),Public,2024-Q3,2024,Health Sciences,Cautious,34.72,3.27,23.6,61.1,26.49,1.94,4,4.7,27.79,3.01,9636299,5523,Medium (20-45%),Developing,87.24,22.71
INST_00697,Southport Institute of Science [IND-0697],India,Asia Pacific,Research University,Large (15K-30K),Public,2024-Q2,2024,Social Sciences,Permissive,82.0,3.34,41.9,98.0,21.87,17.32,7,8.25,65.0,4.02,13053883,427,High (>45%),Advanced,1528.56,54.78
INST_00698,Lakewood Technical Tech [JAP-0698],Japan,Asia Pacific,Technical Institute,Medium (5K-15K),Private,2024-Q3,2024,Business,Permissive,82.0,3.76,35.5,98.0,28.03,10.49,12,8.67,51.74,3.05,5387159,159,High (>45%),Advanced,1694.08,61.66
INST_00699,Bridgeport Community Technical Center [ITA-0699],Italy,Europe,Community College,Small (<5K),Public,2024-Q2,2024,STEM,Integrated,30.98,3.87,30.3,78.6,7.97,19.12,7,6.3,3.18,4.53,1569597,157,Medium (20-45%),Developing,499.87,23.98
INST_00700,Thornbury Liberal Liberal Arts College [COL-0700],Colombia,Latin America,Liberal Arts College,Small (<5K),Public,2023-Q3,2023,Social Sciences,Cautious,15.05,2.81,20.3,58.4,19.42,8.45,2,5.72,1.56,3.32,756750,128,Low (0-20%),Developing,295.61,8.46
INST_00701,University of Bridgeport [ARG-0701],Argentina,Latin America,Community College,Large (15K-30K),Private,2023-Q3,2023,Multidisciplinary,Permissive,23.67,2.79,14.2,51.6,44.52,-2.08,3,5.46,1.2,2.8,2588015,1116,Medium (20-45%),Developing,115.95,13.21
INST_00702,Applied Southport Technical University [MEX-0702],Mexico,North America,Technical Institute,Small (<5K),Public,2024-Q1,2024,Multidisciplinary,Integrated,75.25,3.88,55.9,98.0,12.86,16.64,10,7.01,14.81,4.87,2512871,114,High (>45%),Advanced,1102.14,58.39
INST_00703,University of Harborview [ECU-0703],Ecuador,Latin America,Research University,Large (15K-30K),Private,2023-Q1,2023,Humanities,Cautious,16.26,2.69,23.5,54.7,11.22,14.69,2,4.77,4.28,3.37,7816320,523,Low (0-20%),Developing,747.26,8.75
INST_00704,Oakville College [NET-0704],Netherlands,Europe,Liberal Arts College,Medium (5K-15K),Private,2024-Q4,2024,Multidisciplinary,Permissive,59.86,3.82,54.4,98.0,16.75,23.33,8,6.89,18.81,4.45,4280721,496,High (>45%),Developing,431.52,45.73
INST_00705,University of Willowdale [COL-0705],Colombia,Latin America,Research University,Very Large (>30K),Public,2023-Q4,2023,Health Sciences,Integrated,66.15,3.65,31.2,92.0,12.48,16.47,5,5.85,39.37,3.94,14235414,1988,High (>45%),Developing,358.03,48.29
INST_00706,Kingswood Institute [NOR-0706],Norway,Europe,Community College,Medium (5K-15K),Private,2023-Q4,2023,STEM,Permissive,28.44,2.63,23.3,59.3,48.0,6.68,2,7.16,1.17,3.21,2488863,407,Medium (20-45%),Advanced,305.76,14.96
INST_00707,Willowdale Liberal Liberal Arts College [AUS-0707],Austria,Europe,Liberal Arts College,Medium (5K-15K),Private,2023-Q3,2023,STEM,Cautious,29.69,3.6,32.6,86.6,14.97,9.53,5,7.35,4.8,3.49,3128731,145,Medium (20-45%),Advanced,1078.87,21.38
INST_00708,Ashford Institute [BRA-0708],Brazil,Latin America,Community College,Medium (5K-15K),Mixed,2023-Q4,2023,Business,Cautious,11.28,3.07,16.6,58.4,24.45,1.96,3,5.22,0.83,2.92,1278492,435,Low (0-20%),Developing,146.95,6.93
INST_00709,Westbrook Technical Tech [IND-0709],Indonesia,Asia Pacific,Technical Institute,Medium (5K-15K),Public,2024-Q4,2024,STEM,Cautious,53.06,4.17,68.9,98.0,10.16,20.94,7,8.52,31.15,3.5,4906528,545,High (>45%),Advanced,450.14,44.25
INST_00710,Silverton Teaching State University [KEN-0710],Kenya,Africa,Teaching University,Large (15K-30K),Private,2023-Q1,2023,Humanities,Permissive,16.33,1.51,6.7,37.8,22.01,1.23,3,4.46,0.89,3.16,6170469,546,Low (0-20%),Developing,565.06,4.93
INST_00711,Fairview Technical Institute of Technology [BRA-0711],Brazil,Latin America,Technical Institute,Medium (5K-15K),Mixed,2024-Q1,2024,STEM,Integrated,43.05,3.64,43.6,80.1,5.45,23.61,6,5.15,18.32,4.35,1824775,198,Medium (20-45%),Developing,460.8,31.34
INST_00712,University of Crestmont [IND-0712],India,Asia Pacific,Liberal Arts College,Small (<5K),Public,2024-Q4,2024,Humanities,Restrictive,25.06,3.91,38.0,85.3,10.41,13.11,6,8.5,7.36,3.31,1184534,153,Medium (20-45%),Advanced,387.1,19.6
INST_00713,University of Eastfield [TUR-0713],Turkey,Middle East,Teaching University,Large (15K-30K),Mixed,2023-Q1,2023,Humanities,Cautious,18.84,3.23,15.4,50.5,17.25,-3.27,3,6.96,2.09,3.2,8343747,1056,Low (0-20%),Developing,395.06,12.17
INST_00714,Hillcrest Institute [TUR-0714],Turkey,Middle East,Liberal Arts College,Small (<5K),Private,2023-Q3,2023,Social Sciences,Integrated,43.62,3.47,34.7,73.0,7.75,13.36,6,7.17,4.54,4.4,1588892,45,Medium (20-45%),Advanced,1765.44,30.27
INST_00715,Royal Westbrook Institute of Science [BAH-0715],Bahrain,Middle East,Research University,Large (15K-30K),Mixed,2024-Q3,2024,Humanities,Cautious,71.55,3.8,63.1,98.0,7.72,14.48,11,8.13,60.17,4.12,17045120,409,High (>45%),Advanced,2083.76,54.38
INST_00716,Northern Crestmont University [FRA-0716],France,Europe,Teaching University,Medium (5K-15K),Public,2024-Q3,2024,Health Sciences,Integrated,54.92,3.82,36.3,82.7,6.76,14.49,6,7.16,24.77,4.55,7787882,385,High (>45%),Advanced,1011.41,41.96
INST_00717,Lake Crestmont Liberal Arts College [IND-0717],Indonesia,Asia Pacific,Liberal Arts College,Small (<5K),Private,2023-Q1,2023,Business,Integrated,28.16,3.01,25.8,68.0,7.61,18.22,3,6.17,2.52,4.46,1931859,133,Medium (20-45%),Developing,726.26,16.95
INST_00718,Regional Meadowbrook Technical Center [TUR-0718],Turkey,Middle East,Community College,Small (<5K),Mixed,2023-Q4,2023,Business,Cautious,23.67,3.4,18.4,61.5,13.77,11.23,3,8.77,1.87,3.85,1193174,93,Medium (20-45%),Advanced,641.49,16.1
INST_00719,University of Cedarville [TAI-0719],Taiwan,Asia Pacific,Teaching University,Medium (5K-15K),Private,2024-Q2,2024,STEM,Cautious,52.5,3.19,23.1,77.5,18.14,14.33,8,7.17,19.25,3.38,3791387,400,High (>45%),Advanced,473.92,33.49
INST_00720,Oakville Teaching State University [THA-0720],Thailand,Asia Pacific,Teaching University,Small (<5K),Private,2023-Q4,2023,STEM,Integrated,46.76,3.7,36.0,85.5,8.08,17.68,5,6.86,9.63,4.29,2847595,57,High (>45%),Developing,2497.89,34.6
INST_00721,Stonegate Polytechnic [AUS-0721],Australia,Asia Pacific,Technical Institute,Medium (5K-15K),Public,2024-Q3,2024,STEM,Integrated,82.0,4.15,52.7,98.0,6.58,26.06,12,6.86,51.16,4.37,4458737,143,High (>45%),Developing,1559.0,68.06
INST_00722,Westbrook Technical Technical University [OMA-0722],Oman,Middle East,Technical Institute,Medium (5K-15K),Private,2024-Q3,2024,STEM,Integrated,71.51,4.13,42.1,98.0,8.39,28.0,8,7.57,61.09,4.12,5695518,176,High (>45%),Advanced,1618.04,59.07
INST_00723,Greendale Research University of Technology [SOU-0723],South Africa,Africa,Research University,Large (15K-30K),Private,2023-Q2,2023,Health Sciences,Integrated,21.48,3.33,23.4,47.3,15.1,9.58,3,4.67,8.4,3.61,9636436,1258,Medium (20-45%),Developing,383.01,14.31
